0.00.005.519 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.006.422 W srv  llama_server: -----------------
0.00.006.425 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.006.425 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.006.426 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.006.426 W srv  llama_server: -----------------
0.00.007.705 I srv    load_model: loading model '/home/sandalots/excalibur/artifacts/excalibur-medic-1b-Q4_K_M.gguf'
0.06.131.190 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 2048, kv_unified = 'true'
0.06.146.110 I srv  llama_server: model loaded
0.06.146.118 I srv  llama_server: listening on http://127.0.0.1:8080
3.12.600.621 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
39.26.374.332 I slot print_timing: id  3 | task 28212 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.73 t/s
39.27.546.872 I slot print_timing: id  3 | task 28212 | prompt eval time =      76.54 ms /     1 tokens (   76.54 ms per token,    13.07 tokens per second)
39.27.546.881 I slot print_timing: id  3 | task 28212 |        eval time =   14266.57 ms /   200 tokens (   71.33 ms per token,    14.02 tokens per second)
39.27.546.883 I slot print_timing: id  3 | task 28212 |       total time =   14343.10 ms /   201 tokens
39.27.546.884 I slot print_timing: id  3 | task 28212 |    graphs reused =      28217
39.27.546.917 I slot      release: id  3 | task 28212 | stop processing: n_tokens = 246, truncated = 0
39.27.569.752 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
39.27.569.847 I slot launch_slot_: id  3 | task 28413 | processing task, is_child = 0
39.27.569.866 W slot   operator(): id  3 | task 28413 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
39.27.569.867 W slot   operator(): id  3 | task 28413 | n_past was set to 46
39.34.657.070 I slot print_timing: id  3 | task 28413 | n_decoded =    100, tg =  14.25 t/s, tg_3s =  14.25 t/s
39.37.686.442 I slot print_timing: id  3 | task 28413 | n_decoded =    142, tg =  14.13 t/s, tg_3s =  13.86 t/s
39.40.745.749 I slot print_timing: id  3 | task 28413 | n_decoded =    184, tg =  14.04 t/s, tg_3s =  13.73 t/s
39.41.919.002 I slot print_timing: id  3 | task 28413 | prompt eval time =      69.97 ms /     1 tokens (   69.97 ms per token,    14.29 tokens per second)
39.41.919.011 I slot print_timing: id  3 | task 28413 |        eval time =   14279.15 ms /   200 tokens (   71.40 ms per token,    14.01 tokens per second)
39.41.919.012 I slot print_timing: id  3 | task 28413 |       total time =   14349.12 ms /   201 tokens
39.41.919.014 I slot print_timing: id  3 | task 28413 |    graphs reused =      28417
39.41.919.047 I slot      release: id  3 | task 28413 | stop processing: n_tokens = 246, truncated = 0
39.41.939.944 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
39.41.940.040 I slot launch_slot_: id  3 | task 28614 | processing task, is_child = 0
39.41.940.060 W slot   operator(): id  3 | task 28614 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
39.41.940.062 W slot   operator(): id  3 | task 28614 | n_past was set to 46
39.49.015.030 I slot print_timing: id  3 | task 28614 | n_decoded =    100, tg =  14.28 t/s, tg_3s =  14.28 t/s
39.52.044.567 I slot print_timing: id  3 | task 28614 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.86 t/s
39.55.104.530 I slot print_timing: id  3 | task 28614 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.73 t/s
39.56.277.943 I slot print_timing: id  3 | task 28614 | prompt eval time =      70.04 ms /     1 tokens (   70.04 ms per token,    14.28 tokens per second)
39.56.277.951 I slot print_timing: id  3 | task 28614 |        eval time =   14267.83 ms /   200 tokens (   71.34 ms per token,    14.02 tokens per second)
39.56.277.952 I slot print_timing: id  3 | task 28614 |       total time =   14337.86 ms /   201 tokens
39.56.277.954 I slot print_timing: id  3 | task 28614 |    graphs reused =      28617
39.56.277.986 I slot      release: id  3 | task 28614 | stop processing: n_tokens = 246, truncated = 0
39.56.298.842 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
39.56.298.943 I slot launch_slot_: id  3 | task 28815 | processing task, is_child = 0
39.56.298.961 W slot   operator(): id  3 | task 28815 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
39.56.298.963 W slot   operator(): id  3 | task 28815 | n_past was set to 46
40.03.379.474 I slot print_timing: id  3 | task 28815 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
40.06.406.874 I slot print_timing: id  3 | task 28815 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.87 t/s
40.09.466.845 I slot print_timing: id  3 | task 28815 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.73 t/s
40.10.639.447 I slot print_timing: id  3 | task 28815 | prompt eval time =      69.99 ms /     1 tokens (   69.99 ms per token,    14.29 tokens per second)
40.10.639.455 I slot print_timing: id  3 | task 28815 |        eval time =   14270.48 ms /   200 tokens (   71.35 ms per token,    14.01 tokens per second)
40.10.639.456 I slot print_timing: id  3 | task 28815 |       total time =   14340.47 ms /   201 tokens
40.10.639.457 I slot print_timing: id  3 | task 28815 |    graphs reused =      28817
40.10.639.492 I slot      release: id  3 | task 28815 | stop processing: n_tokens = 246, truncated = 0
40.10.662.350 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
40.10.662.442 I slot launch_slot_: id  3 | task 29016 | processing task, is_child = 0
40.10.662.460 W slot   operator(): id  3 | task 29016 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
40.10.662.462 W slot   operator(): id  3 | task 29016 | n_past was set to 46
40.17.744.571 I slot print_timing: id  3 | task 29016 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
40.20.771.479 I slot print_timing: id  3 | task 29016 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.88 t/s
40.23.826.255 I slot print_timing: id  3 | task 29016 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.75 t/s
40.25.006.486 I slot print_timing: id  3 | task 29016 | prompt eval time =      70.18 ms /     1 tokens (   70.18 ms per token,    14.25 tokens per second)
40.25.006.494 I slot print_timing: id  3 | task 29016 |        eval time =   14273.82 ms /   200 tokens (   71.37 ms per token,    14.01 tokens per second)
40.25.006.495 I slot print_timing: id  3 | task 29016 |       total time =   14344.01 ms /   201 tokens
40.25.006.496 I slot print_timing: id  3 | task 29016 |    graphs reused =      29017
40.25.006.526 I slot      release: id  3 | task 29016 | stop processing: n_tokens = 246, truncated = 0
40.25.027.506 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
40.25.027.604 I slot launch_slot_: id  3 | task 29217 | processing task, is_child = 0
40.25.027.623 W slot   operator(): id  3 | task 29217 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
40.25.027.625 W slot   operator(): id  3 | task 29217 | n_past was set to 46
40.32.101.550 I slot print_timing: id  3 | task 29217 | n_decoded =    100, tg =  14.28 t/s, tg_3s =  14.28 t/s
40.35.129.505 I slot print_timing: id  3 | task 29217 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.87 t/s
40.38.188.949 I slot print_timing: id  3 | task 29217 | n_decoded =    184, tg =  14.06 t/s, tg_3s =  13.73 t/s
40.39.361.418 I slot print_timing: id  3 | task 29217 | prompt eval time =      69.95 ms /     1 tokens (   69.95 ms per token,    14.30 tokens per second)
40.39.361.426 I slot print_timing: id  3 | task 29217 |        eval time =   14263.83 ms /   200 tokens (   71.32 ms per token,    14.02 tokens per second)
40.39.361.428 I slot print_timing: id  3 | task 29217 |       total time =   14333.78 ms /   201 tokens
40.39.361.429 I slot print_timing: id  3 | task 29217 |    graphs reused =      29217
40.39.361.464 I slot      release: id  3 | task 29217 | stop processing: n_tokens = 246, truncated = 0
40.39.382.460 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
40.39.382.554 I slot launch_slot_: id  3 | task 29418 | processing task, is_child = 0
40.39.382.574 W slot   operator(): id  3 | task 29418 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
40.39.382.576 W slot   operator(): id  3 | task 29418 | n_past was set to 46
40.46.465.150 I slot print_timing: id  3 | task 29418 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
40.49.493.747 I slot print_timing: id  3 | task 29418 | n_decoded =    142, tg =  14.14 t/s, tg_3s =  13.87 t/s
40.52.555.331 I slot print_timing: id  3 | task 29418 | n_decoded =    184, tg =  14.04 t/s, tg_3s =  13.72 t/s
40.53.728.718 I slot print_timing: id  3 | task 29418 | prompt eval time =      69.97 ms /     1 tokens (   69.97 ms per token,    14.29 tokens per second)
40.53.728.728 I slot print_timing: id  3 | task 29418 |        eval time =   14276.16 ms /   200 tokens (   71.38 ms per token,    14.01 tokens per second)
40.53.728.729 I slot print_timing: id  3 | task 29418 |       total time =   14346.13 ms /   201 tokens
40.53.728.731 I slot print_timing: id  3 | task 29418 |    graphs reused =      29417
40.53.728.762 I slot      release: id  3 | task 29418 | stop processing: n_tokens = 246, truncated = 0
40.53.753.778 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
40.53.753.879 I slot launch_slot_: id  3 | task 29619 | processing task, is_child = 0
40.53.753.898 W slot   operator(): id  3 | task 29619 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
40.53.753.899 W slot   operator(): id  3 | task 29619 | n_past was set to 46
41.00.839.158 I slot print_timing: id  3 | task 29619 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
41.03.864.473 I slot print_timing: id  3 | task 29619 | n_decoded =    142, tg =  14.14 t/s, tg_3s =  13.88 t/s
41.06.923.385 I slot print_timing: id  3 | task 29619 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.73 t/s
41.08.101.007 I slot print_timing: id  3 | task 29619 | prompt eval time =      70.23 ms /     1 tokens (   70.23 ms per token,    14.24 tokens per second)
41.08.101.016 I slot print_timing: id  3 | task 29619 |        eval time =   14276.86 ms /   200 tokens (   71.38 ms per token,    14.01 tokens per second)
41.08.101.018 I slot print_timing: id  3 | task 29619 |       total time =   14347.09 ms /   201 tokens
41.08.101.020 I slot print_timing: id  3 | task 29619 |    graphs reused =      29617
41.08.101.063 I slot      release: id  3 | task 29619 | stop processing: n_tokens = 246, truncated = 0
41.08.129.701 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
41.08.129.800 I slot launch_slot_: id  3 | task 29820 | processing task, is_child = 0
41.08.129.820 W slot   operator(): id  3 | task 29820 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
41.08.129.822 W slot   operator(): id  3 | task 29820 | n_past was set to 46
41.15.201.788 I slot print_timing: id  3 | task 29820 | n_decoded =    100, tg =  14.28 t/s, tg_3s =  14.28 t/s
41.18.229.690 I slot print_timing: id  3 | task 29820 | n_decoded =    142, tg =  14.16 t/s, tg_3s =  13.87 t/s
41.21.287.352 I slot print_timing: id  3 | task 29820 | n_decoded =    184, tg =  14.06 t/s, tg_3s =  13.74 t/s
41.22.459.353 I slot print_timing: id  3 | task 29820 | prompt eval time =      70.31 ms /     1 tokens (   70.31 ms per token,    14.22 tokens per second)
41.22.459.362 I slot print_timing: id  3 | task 29820 |        eval time =   14259.20 ms /   200 tokens (   71.30 ms per token,    14.03 tokens per second)
41.22.459.363 I slot print_timing: id  3 | task 29820 |       total time =   14329.51 ms /   201 tokens
41.22.459.365 I slot print_timing: id  3 | task 29820 |    graphs reused =      29817
41.22.459.398 I slot      release: id  3 | task 29820 | stop processing: n_tokens = 246, truncated = 0
41.22.480.275 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
41.22.480.371 I slot launch_slot_: id  3 | task 30021 | processing task, is_child = 0
41.22.480.391 W slot   operator(): id  3 | task 30021 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
41.22.480.392 W slot   operator(): id  3 | task 30021 | n_past was set to 46
41.29.565.567 I slot print_timing: id  3 | task 30021 | n_decoded =    100, tg =  14.25 t/s, tg_3s =  14.25 t/s
41.32.597.327 I slot print_timing: id  3 | task 30021 | n_decoded =    142, tg =  14.13 t/s, tg_3s =  13.85 t/s
41.35.657.545 I slot print_timing: id  3 | task 30021 | n_decoded =    184, tg =  14.04 t/s, tg_3s =  13.72 t/s
41.36.831.952 I slot print_timing: id  3 | task 30021 | prompt eval time =      69.72 ms /     1 tokens (   69.72 ms per token,    14.34 tokens per second)
41.36.831.962 I slot print_timing: id  3 | task 30021 |        eval time =   14281.82 ms /   200 tokens (   71.41 ms per token,    14.00 tokens per second)
41.36.831.963 I slot print_timing: id  3 | task 30021 |       total time =   14351.55 ms /   201 tokens
41.36.831.965 I slot print_timing: id  3 | task 30021 |    graphs reused =      30017
41.36.831.995 I slot      release: id  3 | task 30021 | stop processing: n_tokens = 246, truncated = 0
41.36.854.915 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
41.36.855.009 I slot launch_slot_: id  3 | task 30222 | processing task, is_child = 0
41.36.855.028 W slot   operator(): id  3 | task 30222 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
41.36.855.029 W slot   operator(): id  3 | task 30222 | n_past was set to 46
41.43.938.538 I slot print_timing: id  3 | task 30222 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
41.46.960.421 I slot print_timing: id  3 | task 30222 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.90 t/s
41.50.021.927 I slot print_timing: id  3 | task 30222 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.72 t/s
41.51.196.632 I slot print_timing: id  3 | task 30222 | prompt eval time =      70.11 ms /     1 tokens (   70.11 ms per token,    14.26 tokens per second)
41.51.196.642 I slot print_timing: id  3 | task 30222 |        eval time =   14271.48 ms /   200 tokens (   71.36 ms per token,    14.01 tokens per second)
41.51.196.643 I slot print_timing: id  3 | task 30222 |       total time =   14341.59 ms /   201 tokens
41.51.196.644 I slot print_timing: id  3 | task 30222 |    graphs reused =      30217
41.51.196.674 I slot      release: id  3 | task 30222 | stop processing: n_tokens = 246, truncated = 0
41.51.217.739 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
41.51.217.833 I slot launch_slot_: id  3 | task 30423 | processing task, is_child = 0
41.51.217.851 W slot   operator(): id  3 | task 30423 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
41.51.217.853 W slot   operator(): id  3 | task 30423 | n_past was set to 46
41.58.297.403 I slot print_timing: id  3 | task 30423 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
42.01.326.879 I slot print_timing: id  3 | task 30423 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.86 t/s
42.04.388.002 I slot print_timing: id  3 | task 30423 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.72 t/s
42.05.560.367 I slot print_timing: id  3 | task 30423 | prompt eval time =      71.65 ms /     1 tokens (   71.65 ms per token,    13.96 tokens per second)
42.05.560.376 I slot print_timing: id  3 | task 30423 |        eval time =   14270.84 ms /   200 tokens (   71.35 ms per token,    14.01 tokens per second)
42.05.560.377 I slot print_timing: id  3 | task 30423 |       total time =   14342.50 ms /   201 tokens
42.05.560.378 I slot print_timing: id  3 | task 30423 |    graphs reused =      30417
42.05.560.409 I slot      release: id  3 | task 30423 | stop processing: n_tokens = 246, truncated = 0
42.05.581.195 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
42.05.581.288 I slot launch_slot_: id  3 | task 30624 | processing task, is_child = 0
42.05.581.308 W slot   operator(): id  3 | task 30624 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
42.05.581.309 W slot   operator(): id  3 | task 30624 | n_past was set to 46
42.12.660.894 I slot print_timing: id  3 | task 30624 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
42.15.691.867 I slot print_timing: id  3 | task 30624 | n_decoded =    142, tg =  14.14 t/s, tg_3s =  13.86 t/s
42.18.750.822 I slot print_timing: id  3 | task 30624 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.73 t/s
42.19.924.187 I slot print_timing: id  3 | task 30624 | prompt eval time =      70.04 ms /     1 tokens (   70.04 ms per token,    14.28 tokens per second)
42.19.924.197 I slot print_timing: id  3 | task 30624 |        eval time =   14272.82 ms /   200 tokens (   71.36 ms per token,    14.01 tokens per second)
42.19.924.198 I slot print_timing: id  3 | task 30624 |       total time =   14342.86 ms /   201 tokens
42.19.924.199 I slot print_timing: id  3 | task 30624 |    graphs reused =      30617
42.19.924.232 I slot      release: id  3 | task 30624 | stop processing: n_tokens = 246, truncated = 0
42.19.947.206 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
42.19.947.309 I slot launch_slot_: id  3 | task 30825 | processing task, is_child = 0
42.19.947.328 W slot   operator(): id  3 | task 30825 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
42.19.947.330 W slot   operator(): id  3 | task 30825 | n_past was set to 46
42.27.021.772 I slot print_timing: id  3 | task 30825 | n_decoded =    100, tg =  14.28 t/s, tg_3s =  14.28 t/s
42.30.049.835 I slot print_timing: id  3 | task 30825 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.87 t/s
42.33.112.897 I slot print_timing: id  3 | task 30825 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.71 t/s
42.34.285.287 I slot print_timing: id  3 | task 30825 | prompt eval time =      69.98 ms /     1 tokens (   69.98 ms per token,    14.29 tokens per second)
42.34.285.295 I slot print_timing: id  3 | task 30825 |        eval time =   14267.96 ms /   200 tokens (   71.34 ms per token,    14.02 tokens per second)
42.34.285.296 I slot print_timing: id  3 | task 30825 |       total time =   14337.94 ms /   201 tokens
42.34.285.297 I slot print_timing: id  3 | task 30825 |    graphs reused =      30817
42.34.285.332 I slot      release: id  3 | task 30825 | stop processing: n_tokens = 246, truncated = 0
42.34.306.299 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
42.34.306.398 I slot launch_slot_: id  3 | task 31026 | processing task, is_child = 0
42.34.306.418 W slot   operator(): id  3 | task 31026 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
42.34.306.420 W slot   operator(): id  3 | task 31026 | n_past was set to 46
42.41.387.438 I slot print_timing: id  3 | task 31026 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
42.44.415.407 I slot print_timing: id  3 | task 31026 | n_decoded =    142, tg =  14.14 t/s, tg_3s =  13.87 t/s
42.47.475.388 I slot print_timing: id  3 | task 31026 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.73 t/s
42.48.649.448 I slot print_timing: id  3 | task 31026 | prompt eval time =      69.85 ms /     1 tokens (   69.85 ms per token,    14.32 tokens per second)
42.48.649.458 I slot print_timing: id  3 | task 31026 |        eval time =   14273.16 ms /   200 tokens (   71.37 ms per token,    14.01 tokens per second)
42.48.649.459 I slot print_timing: id  3 | task 31026 |       total time =   14343.01 ms /   201 tokens
42.48.649.460 I slot print_timing: id  3 | task 31026 |    graphs reused =      31017
42.48.649.492 I slot      release: id  3 | task 31026 | stop processing: n_tokens = 246, truncated = 0
42.48.670.472 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
42.48.670.571 I slot launch_slot_: id  3 | task 31227 | processing task, is_child = 0
42.48.670.590 W slot   operator(): id  3 | task 31227 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
42.48.670.592 W slot   operator(): id  3 | task 31227 | n_past was set to 46
42.55.751.349 I slot print_timing: id  3 | task 31227 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
42.58.779.209 I slot print_timing: id  3 | task 31227 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.87 t/s
43.01.830.006 I slot print_timing: id  3 | task 31227 | n_decoded =    184, tg =  14.06 t/s, tg_3s =  13.77 t/s
43.03.010.835 I slot print_timing: id  3 | task 31227 | prompt eval time =      70.04 ms /     1 tokens (   70.04 ms per token,    14.28 tokens per second)
43.03.010.844 I slot print_timing: id  3 | task 31227 |        eval time =   14270.18 ms /   200 tokens (   71.35 ms per token,    14.02 tokens per second)
43.03.010.845 I slot print_timing: id  3 | task 31227 |       total time =   14340.23 ms /   201 tokens
43.03.010.847 I slot print_timing: id  3 | task 31227 |    graphs reused =      31217
43.03.010.879 I slot      release: id  3 | task 31227 | stop processing: n_tokens = 246, truncated = 0
43.03.031.908 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
43.03.032.011 I slot launch_slot_: id  3 | task 31428 | processing task, is_child = 0
43.03.032.031 W slot   operator(): id  3 | task 31428 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
43.03.032.033 W slot   operator(): id  3 | task 31428 | n_past was set to 46
43.10.107.534 I slot print_timing: id  3 | task 31428 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
43.13.137.940 I slot print_timing: id  3 | task 31428 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.86 t/s
43.16.198.599 I slot print_timing: id  3 | task 31428 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.72 t/s
43.17.371.624 I slot print_timing: id  3 | task 31428 | prompt eval time =      69.97 ms /     1 tokens (   69.97 ms per token,    14.29 tokens per second)
43.17.371.634 I slot print_timing: id  3 | task 31428 |        eval time =   14269.60 ms /   200 tokens (   71.35 ms per token,    14.02 tokens per second)
43.17.371.635 I slot print_timing: id  3 | task 31428 |       total time =   14339.57 ms /   201 tokens
43.17.371.637 I slot print_timing: id  3 | task 31428 |    graphs reused =      31417
43.17.371.668 I slot      release: id  3 | task 31428 | stop processing: n_tokens = 246, truncated = 0
43.17.394.951 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
43.17.395.050 I slot launch_slot_: id  3 | task 31629 | processing task, is_child = 0
43.17.395.070 W slot   operator(): id  3 | task 31629 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
43.17.395.071 W slot   operator(): id  3 | task 31629 | n_past was set to 46
43.24.476.027 I slot print_timing: id  3 | task 31629 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
43.27.501.893 I slot print_timing: id  3 | task 31629 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.88 t/s
43.30.561.442 I slot print_timing: id  3 | task 31629 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.73 t/s
43.31.733.862 I slot print_timing: id  3 | task 31629 | prompt eval time =      70.45 ms /     1 tokens (   70.45 ms per token,    14.20 tokens per second)
43.31.733.871 I slot print_timing: id  3 | task 31629 |        eval time =   14268.33 ms /   200 tokens (   71.34 ms per token,    14.02 tokens per second)
43.31.733.872 I slot print_timing: id  3 | task 31629 |       total time =   14338.77 ms /   201 tokens
43.31.733.874 I slot print_timing: id  3 | task 31629 |    graphs reused =      31617
43.31.733.908 I slot      release: id  3 | task 31629 | stop processing: n_tokens = 246, truncated = 0
43.31.754.988 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
43.31.755.121 I slot launch_slot_: id  3 | task 31830 | processing task, is_child = 0
43.31.755.142 W slot   operator(): id  3 | task 31830 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
43.31.755.144 W slot   operator(): id  3 | task 31830 | n_past was set to 46
43.38.834.272 I slot print_timing: id  3 | task 31830 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
43.41.855.464 I slot print_timing: id  3 | task 31830 | n_decoded =    142, tg =  14.16 t/s, tg_3s =  13.90 t/s
43.44.910.563 I slot print_timing: id  3 | task 31830 | n_decoded =    184, tg =  14.06 t/s, tg_3s =  13.75 t/s
43.46.083.310 I slot print_timing: id  3 | task 31830 | prompt eval time =      69.82 ms /     1 tokens (   69.82 ms per token,    14.32 tokens per second)
43.46.083.318 I slot print_timing: id  3 | task 31830 |        eval time =   14258.33 ms /   200 tokens (   71.29 ms per token,    14.03 tokens per second)
43.46.083.319 I slot print_timing: id  3 | task 31830 |       total time =   14328.15 ms /   201 tokens
43.46.083.321 I slot print_timing: id  3 | task 31830 |    graphs reused =      31817
43.46.083.353 I slot      release: id  3 | task 31830 | stop processing: n_tokens = 246, truncated = 0
43.46.104.234 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
43.46.104.325 I slot launch_slot_: id  3 | task 32031 | processing task, is_child = 0
43.46.104.345 W slot   operator(): id  3 | task 32031 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
43.46.104.346 W slot   operator(): id  3 | task 32031 | n_past was set to 46
43.53.178.709 I slot print_timing: id  3 | task 32031 | n_decoded =    100, tg =  14.29 t/s, tg_3s =  14.29 t/s
43.56.203.399 I slot print_timing: id  3 | task 32031 | n_decoded =    142, tg =  14.17 t/s, tg_3s =  13.89 t/s
43.59.261.457 I slot print_timing: id  3 | task 32031 | n_decoded =    184, tg =  14.07 t/s, tg_3s =  13.73 t/s
44.00.435.431 I slot print_timing: id  3 | task 32031 | prompt eval time =      76.42 ms /     1 tokens (   76.42 ms per token,    13.09 tokens per second)
44.00.435.439 I slot print_timing: id  3 | task 32031 |        eval time =   14254.65 ms /   200 tokens (   71.27 ms per token,    14.03 tokens per second)
44.00.435.440 I slot print_timing: id  3 | task 32031 |       total time =   14331.07 ms /   201 tokens
44.00.435.442 I slot print_timing: id  3 | task 32031 |    graphs reused =      32017
44.00.435.477 I slot      release: id  3 | task 32031 | stop processing: n_tokens = 246, truncated = 0
44.00.456.480 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
44.00.456.575 I slot launch_slot_: id  3 | task 32232 | processing task, is_child = 0
44.00.456.594 W slot   operator(): id  3 | task 32232 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
44.00.456.596 W slot   operator(): id  3 | task 32232 | n_past was set to 46
44.07.536.721 I slot print_timing: id  3 | task 32232 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
44.10.563.303 I slot print_timing: id  3 | task 32232 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.88 t/s
44.13.621.551 I slot print_timing: id  3 | task 32232 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.73 t/s
44.14.793.443 I slot print_timing: id  3 | task 32232 | prompt eval time =      70.02 ms /     1 tokens (   70.02 ms per token,    14.28 tokens per second)
