0.00.005.110 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.005.980 W srv  llama_server: -----------------
0.00.005.984 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.005.984 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.005.985 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.005.985 W srv  llama_server: -----------------
0.00.007.277 I srv    load_model: loading model '/home/sandalots/excalibur/artifacts/excalibur-medic-1b-Q4_K_M.gguf'
0.06.882.496 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 2048, kv_unified = 'true'
0.06.909.546 I srv  llama_server: model loaded
0.06.909.554 I srv  llama_server: listening on http://127.0.0.1:8080
3.13.001.296 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
39.42.531.301 I slot print_timing: id  3 | task 28502 | prompt eval time =      69.95 ms /     1 tokens (   69.95 ms per token,    14.30 tokens per second)
39.42.531.312 I slot print_timing: id  3 | task 28502 |        eval time =   14227.42 ms /   200 tokens (   71.14 ms per token,    14.06 tokens per second)
39.42.531.313 I slot print_timing: id  3 | task 28502 |       total time =   14297.37 ms /   201 tokens
39.42.531.315 I slot print_timing: id  3 | task 28502 |    graphs reused =      28508
39.42.531.347 I slot      release: id  3 | task 28502 | stop processing: n_tokens = 246, truncated = 0
39.42.552.403 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
39.42.552.498 I slot launch_slot_: id  3 | task 28703 | processing task, is_child = 0
39.42.552.518 W slot   operator(): id  3 | task 28703 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
39.42.552.519 W slot   operator(): id  3 | task 28703 | n_past was set to 46
39.49.608.869 I slot print_timing: id  3 | task 28703 | n_decoded =    100, tg =  14.31 t/s, tg_3s =  14.31 t/s
39.52.623.485 I slot print_timing: id  3 | task 28703 | n_decoded =    142, tg =  14.20 t/s, tg_3s =  13.93 t/s
39.55.674.073 I slot print_timing: id  3 | task 28703 | n_decoded =    184, tg =  14.10 t/s, tg_3s =  13.77 t/s
39.56.844.324 I slot print_timing: id  3 | task 28703 | prompt eval time =      69.26 ms /     1 tokens (   69.26 ms per token,    14.44 tokens per second)
39.56.844.333 I slot print_timing: id  3 | task 28703 |        eval time =   14222.53 ms /   200 tokens (   71.11 ms per token,    14.06 tokens per second)
39.56.844.334 I slot print_timing: id  3 | task 28703 |       total time =   14291.79 ms /   201 tokens
39.56.844.335 I slot print_timing: id  3 | task 28703 |    graphs reused =      28708
39.56.844.369 I slot      release: id  3 | task 28703 | stop processing: n_tokens = 246, truncated = 0
39.56.865.557 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
39.56.865.661 I slot launch_slot_: id  3 | task 28904 | processing task, is_child = 0
39.56.865.680 W slot   operator(): id  3 | task 28904 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
39.56.865.681 W slot   operator(): id  3 | task 28904 | n_past was set to 46
40.03.927.762 I slot print_timing: id  3 | task 28904 | n_decoded =    100, tg =  14.31 t/s, tg_3s =  14.31 t/s
40.06.948.092 I slot print_timing: id  3 | task 28904 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.91 t/s
40.10.001.127 I slot print_timing: id  3 | task 28904 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.76 t/s
40.11.172.230 I slot print_timing: id  3 | task 28904 | prompt eval time =      75.88 ms /     1 tokens (   75.88 ms per token,    13.18 tokens per second)
40.11.172.240 I slot print_timing: id  3 | task 28904 |        eval time =   14230.65 ms /   200 tokens (   71.15 ms per token,    14.05 tokens per second)
40.11.172.241 I slot print_timing: id  3 | task 28904 |       total time =   14306.53 ms /   201 tokens
40.11.172.243 I slot print_timing: id  3 | task 28904 |    graphs reused =      28908
40.11.172.274 I slot      release: id  3 | task 28904 | stop processing: n_tokens = 246, truncated = 0
40.11.193.373 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
40.11.193.469 I slot launch_slot_: id  3 | task 29105 | processing task, is_child = 0
40.11.193.488 W slot   operator(): id  3 | task 29105 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
40.11.193.489 W slot   operator(): id  3 | task 29105 | n_past was set to 46
40.18.251.414 I slot print_timing: id  3 | task 29105 | n_decoded =    100, tg =  14.31 t/s, tg_3s =  14.31 t/s
40.21.272.929 I slot print_timing: id  3 | task 29105 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.90 t/s
40.24.322.778 I slot print_timing: id  3 | task 29105 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.77 t/s
40.25.493.245 I slot print_timing: id  3 | task 29105 | prompt eval time =      70.02 ms /     1 tokens (   70.02 ms per token,    14.28 tokens per second)
40.25.493.254 I slot print_timing: id  3 | task 29105 |        eval time =   14229.72 ms /   200 tokens (   71.15 ms per token,    14.06 tokens per second)
40.25.493.255 I slot print_timing: id  3 | task 29105 |       total time =   14299.74 ms /   201 tokens
40.25.493.256 I slot print_timing: id  3 | task 29105 |    graphs reused =      29108
40.25.493.291 I slot      release: id  3 | task 29105 | stop processing: n_tokens = 246, truncated = 0
40.25.514.281 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
40.25.514.373 I slot launch_slot_: id  3 | task 29306 | processing task, is_child = 0
40.25.514.391 W slot   operator(): id  3 | task 29306 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
40.25.514.393 W slot   operator(): id  3 | task 29306 | n_past was set to 46
40.32.559.496 I slot print_timing: id  3 | task 29306 | n_decoded =    100, tg =  14.34 t/s, tg_3s =  14.34 t/s
40.35.579.565 I slot print_timing: id  3 | task 29306 | n_decoded =    142, tg =  14.21 t/s, tg_3s =  13.91 t/s
40.38.632.257 I slot print_timing: id  3 | task 29306 | n_decoded =    184, tg =  14.10 t/s, tg_3s =  13.76 t/s
40.39.802.573 I slot print_timing: id  3 | task 29306 | prompt eval time =      69.77 ms /     1 tokens (   69.77 ms per token,    14.33 tokens per second)
40.39.802.581 I slot print_timing: id  3 | task 29306 |        eval time =   14218.40 ms /   200 tokens (   71.09 ms per token,    14.07 tokens per second)
40.39.802.582 I slot print_timing: id  3 | task 29306 |       total time =   14288.16 ms /   201 tokens
40.39.802.584 I slot print_timing: id  3 | task 29306 |    graphs reused =      29308
40.39.802.618 I slot      release: id  3 | task 29306 | stop processing: n_tokens = 246, truncated = 0
40.39.823.794 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
40.39.823.889 I slot launch_slot_: id  3 | task 29507 | processing task, is_child = 0
40.39.823.908 W slot   operator(): id  3 | task 29507 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
40.39.823.910 W slot   operator(): id  3 | task 29507 | n_past was set to 46
40.46.885.313 I slot print_timing: id  3 | task 29507 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
40.49.910.269 I slot print_timing: id  3 | task 29507 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.88 t/s
40.52.960.129 I slot print_timing: id  3 | task 29507 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.77 t/s
40.54.128.976 I slot print_timing: id  3 | task 29507 | prompt eval time =      69.72 ms /     1 tokens (   69.72 ms per token,    14.34 tokens per second)
40.54.128.987 I slot print_timing: id  3 | task 29507 |        eval time =   14235.33 ms /   200 tokens (   71.18 ms per token,    14.05 tokens per second)
40.54.128.988 I slot print_timing: id  3 | task 29507 |       total time =   14305.05 ms /   201 tokens
40.54.128.990 I slot print_timing: id  3 | task 29507 |    graphs reused =      29508
40.54.129.020 I slot      release: id  3 | task 29507 | stop processing: n_tokens = 246, truncated = 0
40.54.152.257 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
40.54.152.350 I slot launch_slot_: id  3 | task 29708 | processing task, is_child = 0
40.54.152.367 W slot   operator(): id  3 | task 29708 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
40.54.152.369 W slot   operator(): id  3 | task 29708 | n_past was set to 46
41.01.200.149 I slot print_timing: id  3 | task 29708 | n_decoded =    100, tg =  14.33 t/s, tg_3s =  14.33 t/s
41.04.222.713 I slot print_timing: id  3 | task 29708 | n_decoded =    142, tg =  14.20 t/s, tg_3s =  13.90 t/s
41.07.276.932 I slot print_timing: id  3 | task 29708 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.75 t/s
41.08.445.585 I slot print_timing: id  3 | task 29708 | prompt eval time =      69.65 ms /     1 tokens (   69.65 ms per token,    14.36 tokens per second)
41.08.445.594 I slot print_timing: id  3 | task 29708 |        eval time =   14223.55 ms /   200 tokens (   71.12 ms per token,    14.06 tokens per second)
41.08.445.595 I slot print_timing: id  3 | task 29708 |       total time =   14293.20 ms /   201 tokens
41.08.445.597 I slot print_timing: id  3 | task 29708 |    graphs reused =      29708
41.08.445.631 I slot      release: id  3 | task 29708 | stop processing: n_tokens = 246, truncated = 0
41.08.466.697 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
41.08.466.789 I slot launch_slot_: id  3 | task 29909 | processing task, is_child = 0
41.08.466.807 W slot   operator(): id  3 | task 29909 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
41.08.466.809 W slot   operator(): id  3 | task 29909 | n_past was set to 46
41.15.530.026 I slot print_timing: id  3 | task 29909 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
41.18.551.968 I slot print_timing: id  3 | task 29909 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.90 t/s
41.21.605.528 I slot print_timing: id  3 | task 29909 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.75 t/s
41.22.773.994 I slot print_timing: id  3 | task 29909 | prompt eval time =      70.03 ms /     1 tokens (   70.03 ms per token,    14.28 tokens per second)
41.22.774.003 I slot print_timing: id  3 | task 29909 |        eval time =   14237.13 ms /   200 tokens (   71.19 ms per token,    14.05 tokens per second)
41.22.774.004 I slot print_timing: id  3 | task 29909 |       total time =   14307.17 ms /   201 tokens
41.22.774.006 I slot print_timing: id  3 | task 29909 |    graphs reused =      29908
41.22.774.039 I slot      release: id  3 | task 29909 | stop processing: n_tokens = 246, truncated = 0
41.22.795.118 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
41.22.795.214 I slot launch_slot_: id  3 | task 30110 | processing task, is_child = 0
41.22.795.233 W slot   operator(): id  3 | task 30110 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
41.22.795.234 W slot   operator(): id  3 | task 30110 | n_past was set to 46
41.29.854.117 I slot print_timing: id  3 | task 30110 | n_decoded =    100, tg =  14.31 t/s, tg_3s =  14.31 t/s
41.32.869.460 I slot print_timing: id  3 | task 30110 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.93 t/s
41.35.920.482 I slot print_timing: id  3 | task 30110 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.77 t/s
41.37.092.196 I slot print_timing: id  3 | task 30110 | prompt eval time =      69.53 ms /     1 tokens (   69.53 ms per token,    14.38 tokens per second)
41.37.092.204 I slot print_timing: id  3 | task 30110 |        eval time =   14227.41 ms /   200 tokens (   71.14 ms per token,    14.06 tokens per second)
41.37.092.205 I slot print_timing: id  3 | task 30110 |       total time =   14296.94 ms /   201 tokens
41.37.092.207 I slot print_timing: id  3 | task 30110 |    graphs reused =      30108
41.37.092.239 I slot      release: id  3 | task 30110 | stop processing: n_tokens = 246, truncated = 0
41.37.125.079 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
41.37.125.179 I slot launch_slot_: id  3 | task 30311 | processing task, is_child = 0
41.37.125.199 W slot   operator(): id  3 | task 30311 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
41.37.125.200 W slot   operator(): id  3 | task 30311 | n_past was set to 46
41.44.181.096 I slot print_timing: id  3 | task 30311 | n_decoded =    100, tg =  14.31 t/s, tg_3s =  14.31 t/s
41.47.206.044 I slot print_timing: id  3 | task 30311 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.88 t/s
41.50.258.250 I slot print_timing: id  3 | task 30311 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.76 t/s
41.51.426.992 I slot print_timing: id  3 | task 30311 | prompt eval time =      70.06 ms /     1 tokens (   70.06 ms per token,    14.27 tokens per second)
41.51.427.001 I slot print_timing: id  3 | task 30311 |        eval time =   14231.72 ms /   200 tokens (   71.16 ms per token,    14.05 tokens per second)
41.51.427.002 I slot print_timing: id  3 | task 30311 |       total time =   14301.78 ms /   201 tokens
41.51.427.004 I slot print_timing: id  3 | task 30311 |    graphs reused =      30308
41.51.427.034 I slot      release: id  3 | task 30311 | stop processing: n_tokens = 246, truncated = 0
41.51.448.075 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
41.51.448.175 I slot launch_slot_: id  3 | task 30512 | processing task, is_child = 0
41.51.448.194 W slot   operator(): id  3 | task 30512 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
41.51.448.196 W slot   operator(): id  3 | task 30512 | n_past was set to 46
41.58.508.229 I slot print_timing: id  3 | task 30512 | n_decoded =    100, tg =  14.31 t/s, tg_3s =  14.31 t/s
42.01.529.337 I slot print_timing: id  3 | task 30512 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.90 t/s
42.04.575.924 I slot print_timing: id  3 | task 30512 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.79 t/s
42.05.750.133 I slot print_timing: id  3 | task 30512 | prompt eval time =      70.05 ms /     1 tokens (   70.05 ms per token,    14.27 tokens per second)
42.05.750.142 I slot print_timing: id  3 | task 30512 |        eval time =   14231.87 ms /   200 tokens (   71.16 ms per token,    14.05 tokens per second)
42.05.750.143 I slot print_timing: id  3 | task 30512 |       total time =   14301.92 ms /   201 tokens
42.05.750.145 I slot print_timing: id  3 | task 30512 |    graphs reused =      30508
42.05.750.177 I slot      release: id  3 | task 30512 | stop processing: n_tokens = 246, truncated = 0
42.05.771.185 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
42.05.771.287 I slot launch_slot_: id  3 | task 30713 | processing task, is_child = 0
42.05.771.306 W slot   operator(): id  3 | task 30713 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
42.05.771.307 W slot   operator(): id  3 | task 30713 | n_past was set to 46
42.12.821.503 I slot print_timing: id  3 | task 30713 | n_decoded =    100, tg =  14.33 t/s, tg_3s =  14.33 t/s
42.15.847.983 I slot print_timing: id  3 | task 30713 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.88 t/s
42.18.900.688 I slot print_timing: id  3 | task 30713 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.76 t/s
42.20.071.716 I slot print_timing: id  3 | task 30713 | prompt eval time =      69.66 ms /     1 tokens (   69.66 ms per token,    14.35 tokens per second)
42.20.071.726 I slot print_timing: id  3 | task 30713 |        eval time =   14230.73 ms /   200 tokens (   71.15 ms per token,    14.05 tokens per second)
42.20.071.727 I slot print_timing: id  3 | task 30713 |       total time =   14300.39 ms /   201 tokens
42.20.071.728 I slot print_timing: id  3 | task 30713 |    graphs reused =      30708
42.20.071.759 I slot      release: id  3 | task 30713 | stop processing: n_tokens = 246, truncated = 0
42.20.092.729 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
42.20.092.830 I slot launch_slot_: id  3 | task 30914 | processing task, is_child = 0
42.20.092.849 W slot   operator(): id  3 | task 30914 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
42.20.092.851 W slot   operator(): id  3 | task 30914 | n_past was set to 46
42.27.157.896 I slot print_timing: id  3 | task 30914 | n_decoded =    100, tg =  14.29 t/s, tg_3s =  14.29 t/s
42.30.179.772 I slot print_timing: id  3 | task 30914 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.90 t/s
42.33.232.872 I slot print_timing: id  3 | task 30914 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.76 t/s
42.34.403.370 I slot print_timing: id  3 | task 30914 | prompt eval time =      69.56 ms /     1 tokens (   69.56 ms per token,    14.38 tokens per second)
42.34.403.379 I slot print_timing: id  3 | task 30914 |        eval time =   14240.94 ms /   200 tokens (   71.20 ms per token,    14.04 tokens per second)
42.34.403.381 I slot print_timing: id  3 | task 30914 |       total time =   14310.50 ms /   201 tokens
42.34.403.382 I slot print_timing: id  3 | task 30914 |    graphs reused =      30908
42.34.403.413 I slot      release: id  3 | task 30914 | stop processing: n_tokens = 246, truncated = 0
42.34.424.439 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
42.34.424.536 I slot launch_slot_: id  3 | task 31115 | processing task, is_child = 0
42.34.424.555 W slot   operator(): id  3 | task 31115 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
42.34.424.557 W slot   operator(): id  3 | task 31115 | n_past was set to 46
42.41.480.227 I slot print_timing: id  3 | task 31115 | n_decoded =    100, tg =  14.31 t/s, tg_3s =  14.31 t/s
42.44.496.391 I slot print_timing: id  3 | task 31115 | n_decoded =    142, tg =  14.20 t/s, tg_3s =  13.92 t/s
42.47.553.163 I slot print_timing: id  3 | task 31115 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.74 t/s
42.48.722.367 I slot print_timing: id  3 | task 31115 | prompt eval time =      69.75 ms /     1 tokens (   69.75 ms per token,    14.34 tokens per second)
42.48.722.376 I slot print_timing: id  3 | task 31115 |        eval time =   14228.04 ms /   200 tokens (   71.14 ms per token,    14.06 tokens per second)
42.48.722.377 I slot print_timing: id  3 | task 31115 |       total time =   14297.80 ms /   201 tokens
42.48.722.379 I slot print_timing: id  3 | task 31115 |    graphs reused =      31108
42.48.722.410 I slot      release: id  3 | task 31115 | stop processing: n_tokens = 246, truncated = 0
42.48.743.392 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
42.48.743.493 I slot launch_slot_: id  3 | task 31316 | processing task, is_child = 0
42.48.743.512 W slot   operator(): id  3 | task 31316 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
42.48.743.514 W slot   operator(): id  3 | task 31316 | n_past was set to 46
42.55.807.144 I slot print_timing: id  3 | task 31316 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
42.58.831.921 I slot print_timing: id  3 | task 31316 | n_decoded =    142, tg =  14.17 t/s, tg_3s =  13.89 t/s
43.01.886.609 I slot print_timing: id  3 | task 31316 | n_decoded =    184, tg =  14.07 t/s, tg_3s =  13.75 t/s
43.03.056.609 I slot print_timing: id  3 | task 31316 | prompt eval time =      69.95 ms /     1 tokens (   69.95 ms per token,    14.30 tokens per second)
43.03.056.618 I slot print_timing: id  3 | task 31316 |        eval time =   14243.13 ms /   200 tokens (   71.22 ms per token,    14.04 tokens per second)
43.03.056.619 I slot print_timing: id  3 | task 31316 |       total time =   14313.08 ms /   201 tokens
43.03.056.621 I slot print_timing: id  3 | task 31316 |    graphs reused =      31308
43.03.056.652 I slot      release: id  3 | task 31316 | stop processing: n_tokens = 246, truncated = 0
43.03.077.836 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
43.03.077.934 I slot launch_slot_: id  3 | task 31517 | processing task, is_child = 0
43.03.077.953 W slot   operator(): id  3 | task 31517 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
43.03.077.954 W slot   operator(): id  3 | task 31517 | n_past was set to 46
43.10.137.992 I slot print_timing: id  3 | task 31517 | n_decoded =    100, tg =  14.31 t/s, tg_3s =  14.31 t/s
43.13.159.015 I slot print_timing: id  3 | task 31517 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.90 t/s
43.16.203.172 I slot print_timing: id  3 | task 31517 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.80 t/s
43.17.380.901 I slot print_timing: id  3 | task 31517 | prompt eval time =      69.81 ms /     1 tokens (   69.81 ms per token,    14.33 tokens per second)
43.17.380.910 I slot print_timing: id  3 | task 31517 |        eval time =   14233.12 ms /   200 tokens (   71.17 ms per token,    14.05 tokens per second)
43.17.380.911 I slot print_timing: id  3 | task 31517 |       total time =   14302.93 ms /   201 tokens
43.17.380.913 I slot print_timing: id  3 | task 31517 |    graphs reused =      31508
43.17.380.944 I slot      release: id  3 | task 31517 | stop processing: n_tokens = 246, truncated = 0
43.17.404.274 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
43.17.404.371 I slot launch_slot_: id  3 | task 31718 | processing task, is_child = 0
43.17.404.388 W slot   operator(): id  3 | task 31718 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
43.17.404.390 W slot   operator(): id  3 | task 31718 | n_past was set to 46
43.24.459.491 I slot print_timing: id  3 | task 31718 | n_decoded =    100, tg =  14.32 t/s, tg_3s =  14.32 t/s
43.27.478.820 I slot print_timing: id  3 | task 31718 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.91 t/s
43.30.528.226 I slot print_timing: id  3 | task 31718 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.77 t/s
43.31.698.227 I slot print_timing: id  3 | task 31718 | prompt eval time =      69.41 ms /     1 tokens (   69.41 ms per token,    14.41 tokens per second)
43.31.698.236 I slot print_timing: id  3 | task 31718 |        eval time =   14224.41 ms /   200 tokens (   71.12 ms per token,    14.06 tokens per second)
43.31.698.237 I slot print_timing: id  3 | task 31718 |       total time =   14293.82 ms /   201 tokens
43.31.698.239 I slot print_timing: id  3 | task 31718 |    graphs reused =      31708
43.31.698.271 I slot      release: id  3 | task 31718 | stop processing: n_tokens = 246, truncated = 0
43.31.719.320 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
43.31.719.415 I slot launch_slot_: id  3 | task 31919 | processing task, is_child = 0
43.31.719.434 W slot   operator(): id  3 | task 31919 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
43.31.719.435 W slot   operator(): id  3 | task 31919 | n_past was set to 46
43.38.775.766 I slot print_timing: id  3 | task 31919 | n_decoded =    100, tg =  14.31 t/s, tg_3s =  14.31 t/s
43.41.799.995 I slot print_timing: id  3 | task 31919 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.89 t/s
43.44.847.994 I slot print_timing: id  3 | task 31919 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.78 t/s
43.46.018.413 I slot print_timing: id  3 | task 31919 | prompt eval time =      69.79 ms /     1 tokens (   69.79 ms per token,    14.33 tokens per second)
43.46.018.422 I slot print_timing: id  3 | task 31919 |        eval time =   14229.17 ms /   200 tokens (   71.15 ms per token,    14.06 tokens per second)
43.46.018.423 I slot print_timing: id  3 | task 31919 |       total time =   14298.96 ms /   201 tokens
43.46.018.424 I slot print_timing: id  3 | task 31919 |    graphs reused =      31908
43.46.018.456 I slot      release: id  3 | task 31919 | stop processing: n_tokens = 246, truncated = 0
43.46.039.630 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
43.46.039.725 I slot launch_slot_: id  3 | task 32120 | processing task, is_child = 0
43.46.039.744 W slot   operator(): id  3 | task 32120 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
43.46.039.745 W slot   operator(): id  3 | task 32120 | n_past was set to 46
43.53.104.720 I slot print_timing: id  3 | task 32120 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
43.56.125.272 I slot print_timing: id  3 | task 32120 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.90 t/s
43.59.178.102 I slot print_timing: id  3 | task 32120 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.76 t/s
44.00.348.587 I slot print_timing: id  3 | task 32120 | prompt eval time =      69.73 ms /     1 tokens (   69.73 ms per token,    14.34 tokens per second)
44.00.348.596 I slot print_timing: id  3 | task 32120 |        eval time =   14239.10 ms /   200 tokens (   71.20 ms per token,    14.05 tokens per second)
44.00.348.597 I slot print_timing: id  3 | task 32120 |       total time =   14308.83 ms /   201 tokens
44.00.348.599 I slot print_timing: id  3 | task 32120 |    graphs reused =      32108
44.00.348.633 I slot      release: id  3 | task 32120 | stop processing: n_tokens = 246, truncated = 0
44.00.369.592 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
44.00.369.692 I slot launch_slot_: id  3 | task 32321 | processing task, is_child = 0
44.00.369.711 W slot   operator(): id  3 | task 32321 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
44.00.369.712 W slot   operator(): id  3 | task 32321 | n_past was set to 46
44.07.429.578 I slot print_timing: id  3 | task 32321 | n_decoded =    100, tg =  14.31 t/s, tg_3s =  14.31 t/s
44.10.450.260 I slot print_timing: id  3 | task 32321 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.90 t/s
44.13.505.029 I slot print_timing: id  3 | task 32321 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.75 t/s
44.14.674.426 I slot print_timing: id  3 | task 32321 | prompt eval time =      70.02 ms /     1 tokens (   70.02 ms per token,    14.28 tokens per second)
44.14.674.435 I slot print_timing: id  3 | task 32321 |        eval time =   14234.67 ms /   200 tokens (   71.17 ms per token,    14.05 tokens per second)
44.14.674.437 I slot print_timing: id  3 | task 32321 |       total time =   14304.70 ms /   201 tokens
44.14.674.438 I slot print_timing: id  3 | task 32321 |    graphs reused =      32308
44.14.674.487 I slot      release: id  3 | task 32321 | stop processing: n_tokens = 246, truncated = 0
44.14.695.480 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
44.14.695.580 I slot launch_slot_: id  3 | task 32522 | processing task, is_child = 0
44.14.695.599 W slot   operator(): id  3 | task 32522 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
44.14.695.601 W slot   operator(): id  3 | task 32522 | n_past was set to 46
44.21.755.111 I slot print_timing: id  3 | task 32522 | n_decoded =    100, tg =  14.31 t/s, tg_3s =  14.31 t/s
44.24.775.313 I slot print_timing: id  3 | task 32522 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.91 t/s
44.27.821.481 I slot print_timing: id  3 | task 32522 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.79 t/s
44.28.999.797 I slot print_timing: id  3 | task 32522 | prompt eval time =      69.49 ms /     1 tokens (   69.49 ms per token,    14.39 tokens per second)
44.28.999.806 I slot print_timing: id  3 | task 32522 |        eval time =   14234.69 ms /   200 tokens (   71.17 ms per token,    14.05 tokens per second)
